time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-10-30-05,1.740000,16.350000,22.610001,-21.000000,-10.400000,24.700001,1.100000
2026-05-19-10-30-05,1.760000,16.340000,22.620001,-25.100000,-2.100000,39.000000,1.100000
2026-05-19-10-30-05,1.780000,16.330000,22.629999,-28.000000,3.000000,49.200001,1.100000
2026-05-19-10-30-05,1.810000,16.320000,22.639999,-29.200001,5.000000,54.299999,1.100000
2026-05-19-10-30-05,1.820000,16.320000,22.629999,-29.900000,6.700000,58.599998,1.100000
2026-05-19-10-30-06,1.830000,16.340000,22.610001,-30.200001,9.800000,63.299999,1.100000
2026-05-19-10-30-06,1.850000,16.389999,22.610001,-29.000000,12.100000,66.500000,1.100000
2026-05-19-10-30-07,1.900000,16.520000,22.620001,-30.500000,4.900000,49.400002,1.100000
2026-05-19-10-30-07,1.950000,16.559999,22.620001,-30.700001,-1.500000,40.200001,1.100000
2026-05-19-10-30-07,2.030000,16.610001,22.620001,-31.100000,-4.400000,35.400002,1.100000
2026-05-19-10-30-07,2.120000,16.680000,22.590000,-32.799999,-8.200000,33.000000,1.100000
2026-05-19-10-30-08,2.270000,16.830000,22.610001,-36.099998,-10.900000,32.700001,1.100000
2026-05-19-10-30-08,2.460000,16.930000,22.680000,-38.400002,-14.800000,35.000000,1.100000
2026-05-19-10-30-08,2.580000,16.980000,22.730000,-40.700001,-16.900000,36.500000,1.100000
2026-05-19-10-30-09,2.670000,17.030001,22.770000,-44.000000,-18.500000,37.900002,1.100000
2026-05-19-10-30-09,2.770000,17.059999,22.820000,-47.099998,-18.900000,38.799999,1.100000
2026-05-19-10-30-09,2.870000,17.100000,22.850000,-49.700001,-18.900000,39.799999,1.100000
2026-05-19-10-30-09,2.960000,17.150000,22.870001,-52.599998,-19.799999,40.799999,1.100000
2026-05-19-10-30-10,3.040000,17.209999,22.900000,-52.400002,-25.799999,37.500000,1.100000
2026-05-19-10-30-10,3.120000,17.290001,22.940001,-42.099998,-39.000000,22.100000,1.100000
2026-05-19-10-30-10,3.250000,17.379999,23.049999,-31.299999,-43.700001,6.300000,1.100000
2026-05-19-10-30-10,3.340000,17.379999,23.139999,-27.000000,-43.299999,-0.300000,1.100000
2026-05-19-10-30-11,3.500000,17.350000,23.280001,-27.600000,-43.099998,-5.400000,1.100000
2026-05-19-10-30-11,3.570000,17.320000,23.350000,-30.799999,-43.700001,-4.900000,1.100000
2026-05-19-10-30-11,3.630000,17.280001,23.430000,-41.400002,-39.700001,3.200000,1.100000
2026-05-19-10-30-11,3.690000,17.250000,23.500000,-53.000000,-29.700001,12.000000,1.100000
2026-05-19-10-30-12,3.770000,17.240000,23.580000,-59.799999,-19.900000,16.200001,1.100000
2026-05-19-10-30-12,3.860000,17.240000,23.660000,-62.900002,-12.500000,17.000000,1.100000
2026-05-19-10-30-12,3.940000,17.250000,23.719999,-63.200001,-10.000000,16.700001,1.100000
2026-05-19-10-30-12,4.050000,17.230000,23.760000,-58.000000,-17.900000,11.900000,1.100000
2026-05-19-10-30-13,4.070000,17.370001,23.740000,-49.099998,-29.000000,3.900000,1.100000
2026-05-19-10-30-13,4.160000,17.360001,23.760000,-38.700001,-37.500000,-6.100000,1.100000
2026-05-19-10-30-13,4.250000,17.350000,23.809999,-34.099998,-39.500000,-11.200000,1.100000
2026-05-19-10-30-13,4.330000,17.340000,23.879999,-33.700001,-39.099998,-13.900000,1.100000
2026-05-19-10-30-13,4.410000,17.309999,23.980000,-36.099998,-38.500000,-15.000000,1.100000
2026-05-19-10-30-14,4.490000,17.270000,24.070000,-39.400002,-38.500000,-14.100000,1.100000
2026-05-19-10-30-14,4.550000,17.209999,24.150000,-45.299999,-36.200001,-9.800000,1.100000
2026-05-19-10-30-14,4.630000,17.160000,24.230000,-49.400002,-34.099998,-8.200000,1.100000
2026-05-19-10-30-14,4.710000,17.129999,24.290001,-51.900002,-32.900002,-8.300000,1.100000
2026-05-19-10-30-15,4.780000,17.100000,24.320000,-53.700001,-33.299999,-8.500000,1.100000
2026-05-19-10-30-15,4.820000,17.090000,24.350000,-53.299999,-33.900002,-9.700000,1.100000
2026-05-19-10-30-15,4.850000,17.070000,24.370001,-50.799999,-33.599998,-12.000000,1.100000
2026-05-19-10-30-15,4.900000,17.040001,24.440001,-45.599998,-32.799999,-16.799999,1.100000
2026-05-19-10-30-15,4.960000,17.000000,24.510000,-43.700001,-30.900000,-20.200001,1.100000
2026-05-19-10-30-16,5.020000,16.940001,24.590000,-43.200001,-29.400000,-22.400000,1.100000
2026-05-19-10-30-16,5.100000,16.870001,24.660000,-42.700001,-28.200001,-23.500000,1.100000
2026-05-19-10-30-16,5.180000,16.809999,24.709999,-43.400002,-28.000000,-23.000000,1.100000
2026-05-19-10-30-16,5.270000,16.750000,24.770000,-45.900002,-28.200001,-21.500000,1.100000
2026-05-19-10-30-17,5.360000,16.709999,24.830000,-49.700001,-28.200001,-19.600000,1.100000
2026-05-19-10-30-17,5.450000,16.660000,24.900000,-52.900002,-27.799999,-18.600000,1.100000
2026-05-19-10-30-17,5.540000,16.620001,24.980000,-55.700001,-27.200001,-17.799999,1.100000
2026-05-19-10-30-17,5.620000,16.580000,25.059999,-57.200001,-27.299999,-17.299999,1.100000
2026-05-19-10-30-17,5.690000,16.540001,25.110001,-54.799999,-33.799999,-21.200001,1.100000
2026-05-19-10-30-18,5.750000,16.500000,25.150000,-45.000000,-45.500000,-32.000000,1.100000
2026-05-19-10-30-18,5.800000,16.450001,25.190001,-24.600000,-55.299999,-54.000000,1.100000
2026-05-19-10-30-18,5.840000,16.389999,25.260000,-5.300000,-56.500000,-74.800003,1.100000
2026-05-19-10-30-18,5.860000,16.330000,25.340000,1.600000,-54.799999,-85.599998,1.100000
2026-05-19-10-30-18,5.870000,16.280001,25.420000,-5.800000,-53.099998,-82.800003,1.100000
2026-05-19-10-30-19,5.850000,16.219999,25.490000,-22.200001,-48.900002,-69.699997,1.100000
2026-05-19-10-30-19,5.840000,16.170000,25.559999,-36.200001,-41.900002,-57.000000,1.100000
2026-05-19-10-30-19,5.840000,16.110001,25.639999,-42.299999,-35.500000,-52.299999,1.100000
2026-05-19-10-30-19,5.830000,16.049999,25.700001,-46.200001,-32.299999,-51.000000,1.100000
2026-05-19-10-30-20,5.820000,16.010000,25.730000,-47.500000,-30.900000,-51.400002,1.100000
2026-05-19-10-30-20,5.810000,15.970000,25.750000,-46.200001,-29.900000,-52.900002,1.100000
2026-05-19-10-30-20,5.800000,15.930000,25.760000,-41.900002,-32.500000,-59.500000,1.100000
2026-05-19-10-30-20,5.800000,15.910000,25.770000,-36.599998,-33.900002,-66.099998,1.100000
2026-05-19-10-30-20,5.800000,15.890000,25.780001,-31.799999,-33.599998,-71.900002,1.100000
2026-05-19-10-30-21,5.790000,15.870000,25.780001,-27.100000,-32.000000,-77.599998,1.100000
2026-05-19-10-30-21,5.780000,15.850000,25.790001,-23.900000,-30.100000,-81.900002,1.100000
2026-05-19-10-30-21,5.750000,15.830000,25.780001,-21.400000,-28.000000,-85.599998,1.100000
2026-05-19-10-30-21,5.730000,15.810000,25.770000,-18.900000,-25.100000,-89.699997,1.100000
2026-05-19-10-30-21,5.710000,15.790000,25.740000,-17.200001,-22.500000,-92.900002,1.100000
2026-05-19-10-30-22,5.690000,15.760000,25.719999,-15.200000,-19.500000,-96.099998,1.100000
2026-05-19-10-30-22,5.670000,15.730000,25.670000,-13.900000,-16.900000,-98.000000,1.100000
2026-05-19-10-30-22,5.640000,15.710000,25.600000,-14.100000,-13.100000,-98.900002,1.100000
2026-05-19-10-30-22,5.620000,15.690000,25.549999,-14.400000,-10.000000,-99.800003,1.100000
2026-05-19-10-30-23,5.600000,15.680000,25.510000,-14.800000,-8.200000,-100.599998,1.100000
2026-05-19-10-30-23,5.580000,15.680000,25.480000,-15.400000,-6.800000,-101.599998,1.100000
2026-05-19-10-30-23,5.570000,15.670000,25.430000,-16.200001,-5.800000,-102.900002,1.100000
2026-05-19-10-30-23,5.550000,15.670000,25.389999,-16.799999,-4.900000,-104.400002,1.100000
2026-05-19-10-30-24,5.520000,15.660000,25.340000,-16.799999,-4.500000,-106.599998,1.100000
2026-05-19-10-30-24,5.510000,15.650000,25.280001,-17.000000,-9.200000,-112.800003,1.100000
2026-05-19-10-30-24,5.500000,15.640000,25.230000,-17.000000,-10.600000,-117.500000,1.100000
2026-05-19-10-30-24,5.480000,15.640000,25.200001,-17.000000,-9.800000,-119.099998,1.100000
2026-05-19-10-30-24,5.440000,15.630000,25.190001,-18.000000,-5.300000,-115.900002,1.100000
2026-05-19-10-30-25,5.390000,15.590000,25.190001,-20.100000,-2.200000,-114.099998,1.100000
2026-05-19-10-30-25,5.340000,15.560000,25.170000,-23.000000,-2.000000,-112.900002,1.100000
2026-05-19-10-30-25,5.290000,15.530000,25.129999,-26.000000,-3.300000,-111.800003,1.100000
2026-05-19-10-30-25,5.260000,15.480000,25.080000,-31.900000,-3.400000,-109.800003,1.100000
2026-05-19-10-30-25,5.220000,15.400000,25.059999,-34.599998,-3.200000,-108.800003,1.100000
2026-05-19-10-30-26,5.190000,15.310000,25.040001,-34.000000,-6.300000,-110.300003,1.100000
2026-05-19-10-30-26,5.150000,15.230000,25.049999,-31.299999,-11.600000,-114.300003,1.100000
2026-05-19-10-30-26,5.110000,15.160000,25.059999,-26.000000,-19.700001,-123.800003,1.100000
2026-05-19-10-30-26,5.090000,15.100000,25.059999,-17.799999,-28.000000,-138.300003,1.100000
2026-05-19-10-30-27,5.050000,15.060000,25.070000,-5.700000,-33.599998,-157.899994,1.100000
2026-05-19-10-30-27,4.980000,15.040000,25.090000,2.500000,-34.200001,-172.399994,1.100000
2026-05-19-10-30-27,4.900000,15.030000,25.120001,3.300000,-33.400002,-179.100006,1.100000
2026-05-19-10-30-27,4.800000,15.020000,25.160000,-1.400000,-32.700001,177.199997,1.100000
2026-05-19-10-30-27,4.720000,15.010000,25.209999,-11.300000,-32.400002,-177.899994,1.100000
2026-05-19-10-30-28,4.660000,15.030000,25.250000,-23.700001,-33.700001,-167.100006,1.100000
2026-05-19-10-30-28,4.590000,15.030000,25.309999,-33.799999,-32.099998,-159.399994,1.100000
2026-05-19-10-30-28,4.520000,15.040000,25.370001,-38.299999,-30.100000,-157.000000,1.100000
2026-05-19-10-30-28,4.440000,15.040000,25.440001,-42.200001,-28.200001,-156.199997,1.100000
2026-05-19-10-30-28,4.360000,15.050000,25.490000,-43.200001,-29.400000,-158.000000,1.100000
2026-05-19-10-30-29,4.280000,15.040000,25.520000,-39.799999,-34.500000,-164.100006,1.100000
2026-05-19-10-30-29,4.210000,15.020000,25.530001,-26.000000,-44.200001,178.199997,1.100000
2026-05-19-10-30-29,4.130000,15.010000,25.580000,-15.800000,-46.700001,165.000000,1.100000
2026-05-19-10-30-29,4.060000,15.020000,25.660000,-10.000000,-45.599998,156.899994,1.100000
2026-05-19-10-30-30,3.980000,15.040000,25.740000,-9.900000,-43.900002,153.399994,1.100000
2026-05-19-10-30-30,3.920000,15.090000,25.820000,-12.900000,-42.099998,152.000000,1.100000
2026-05-19-10-30-30,3.850000,15.150000,25.900000,-15.500000,-41.500000,151.399994,1.100000
2026-05-19-10-30-30,3.780000,15.210000,25.969999,-18.400000,-40.799999,150.899994,1.100000
2026-05-19-10-30-30,3.730000,15.280000,26.049999,-21.400000,-39.799999,150.300003,1.100000
2026-05-19-10-30-31,3.660000,15.340000,26.129999,-25.000000,-38.500000,149.800003,1.100000
2026-05-19-10-30-31,3.590000,15.410000,26.209999,-28.400000,-37.400002,149.600006,1.100000
2026-05-19-10-30-31,3.520000,15.480000,26.280001,-31.799999,-36.599998,149.600006,1.100000
2026-05-19-10-30-31,3.450000,15.540000,26.360001,-34.099998,-35.799999,149.399994,1.100000
2026-05-19-10-30-31,3.370000,15.610000,26.440001,-35.500000,-34.299999,148.399994,1.100000
2026-05-19-10-30-32,3.300000,15.660000,26.520000,-36.400002,-32.900002,147.399994,1.100000
2026-05-19-10-30-32,3.230000,15.720000,26.600000,-36.299999,-31.400000,145.899994,1.100000
2026-05-19-10-30-32,3.170000,15.780000,26.680000,-35.900002,-29.900000,144.300003,1.100000
2026-05-19-10-30-32,3.120000,15.850000,26.730000,-35.200001,-29.799999,142.300003,1.100000
2026-05-19-10-30-33,3.110000,15.880000,26.750000,-33.000000,-29.100000,139.100006,1.100000
2026-05-19-10-30-33,3.100000,15.920000,26.770000,-30.299999,-28.200001,136.300003,1.100000
2026-05-19-10-30-33,3.080000,15.960000,26.770000,-27.799999,-27.100000,133.500000,1.100000
2026-05-19-10-30-33,3.070000,15.990000,26.770000,-25.400000,-25.500000,130.399994,1.100000
2026-05-19-10-30-34,3.060000,16.020000,26.770000,-24.299999,-24.299999,127.599998,1.100000
2026-05-19-10-30-34,3.060000,16.010000,26.740000,-27.200001,-25.600000,126.099998,1.100000
2026-05-19-10-30-34,3.070000,15.990000,26.709999,-30.400000,-26.200001,124.900002,1.100000
2026-05-19-10-30-34,3.090000,15.980000,26.700001,-31.299999,-25.600000,123.099998,1.100000
2026-05-19-10-30-34,3.100000,15.980000,26.690001,-30.799999,-24.299999,120.599998,1.100000
2026-05-19-10-30-35,3.120000,15.990000,26.670000,-29.400000,-22.600000,117.800003,1.100000
2026-05-19-10-30-35,3.140000,16.000000,26.639999,-27.900000,-20.500000,115.000000,1.100000
2026-05-19-10-30-35,3.150000,16.010000,26.610001,-26.700001,-18.200001,112.199997,1.100000
2026-05-19-10-30-35,3.150000,16.020000,26.570000,-26.100000,-16.200001,109.500000,1.100000
2026-05-19-10-30-35,3.160000,15.980000,26.530001,-28.200001,-16.000000,107.199997,1.100000
2026-05-19-10-30-36,3.170000,15.940000,26.490000,-31.000000,-15.200000,105.500000,1.100000
2026-05-19-10-30-36,3.180000,15.900000,26.469999,-31.000000,-12.200000,102.699997,1.100000
2026-05-19-10-30-36,3.200000,15.880000,26.450001,-29.799999,-9.600000,100.400002,1.100000
2026-05-19-10-30-36,3.220000,15.860000,26.430000,-28.299999,-6.500000,98.000000,1.100000
2026-05-19-10-30-37,3.230000,15.840000,26.389999,-28.400000,-5.000000,96.199997,1.100000
2026-05-19-10-30-37,3.240000,15.780000,26.350000,-30.299999,-5.500000,94.500000,1.100000
2026-05-19-10-30-37,3.250000,15.710000,26.320000,-32.000000,-5.200000,92.900002,1.100000
2026-05-19-10-30-37,3.250000,15.620000,26.299999,-33.299999,-4.800000,91.000000,1.100000
2026-05-19-10-30-37,3.250000,15.530000,26.270000,-34.700001,-4.600000,89.599998,1.100000
2026-05-19-10-30-38,3.250000,15.440000,26.250000,-36.500000,-4.400000,88.500000,1.100000
2026-05-19-10-30-38,3.240000,15.340000,26.230000,-39.200001,-3.700000,86.900002,1.100000
2026-05-19-10-30-38,3.240000,15.220000,26.219999,-41.700001,-2.900000,85.500000,1.100000
2026-05-19-10-30-38,3.230000,15.120000,26.200001,-44.099998,-1.600000,83.300003,1.100000
2026-05-19-10-30-39,3.230000,15.050000,26.190001,-44.599998,0.300000,80.900002,1.100000
2026-05-19-10-30-39,3.220000,14.990000,26.170000,-43.900002,1.200000,79.199997,1.100000
2026-05-19-10-30-39,3.230000,14.940000,26.150000,-42.900002,1.300000,78.500000,1.100000
2026-05-19-10-30-39,3.230000,14.900000,26.129999,-41.900002,0.600000,78.599998,1.100000
2026-05-19-10-30-39,3.230000,14.860000,26.110001,-41.099998,-0.800000,79.400002,1.100000
2026-05-19-10-30-40,3.240000,14.830000,26.100000,-40.500000,-2.600000,80.500000,1.100000
2026-05-19-10-30-40,3.260000,14.790000,26.080000,-40.099998,-4.800000,81.599998,1.100000
2026-05-19-10-30-40,3.280000,14.760000,26.049999,-39.599998,-7.000000,82.300003,1.100000
2026-05-19-10-30-40,3.290000,14.730000,26.020000,-38.900002,-9.000000,82.300003,1.100000
2026-05-19-10-30-40,3.300000,14.700000,25.990000,-38.099998,-10.500000,81.699997,1.100000
2026-05-19-10-30-41,3.310000,14.680000,25.959999,-36.599998,-11.800000,80.300003,1.100000
2026-05-19-10-30-41,3.320000,14.660000,25.940001,-34.500000,-11.900000,78.800003,1.100000
2026-05-19-10-30-41,3.340000,14.680000,25.940001,-34.299999,-9.300000,77.400002,1.100000
2026-05-19-10-30-41,3.370000,14.730000,25.950001,-34.900002,-6.400000,75.900002,1.100000
2026-05-19-10-30-42,3.400000,14.800000,25.959999,-36.200001,-2.600000,74.000000,1.100000
2026-05-19-10-30-42,3.440000,14.880000,25.950001,-37.200001,-0.200000,73.300003,1.100000
2026-05-19-10-30-42,3.480000,14.920000,25.940001,-38.000000,-0.900000,74.699997,1.100000
2026-05-19-10-30-42,3.520000,14.940000,25.920000,-38.599998,-3.000000,76.400002,1.100000
2026-05-19-10-30-42,3.570000,14.950000,25.900000,-38.700001,-5.700000,77.900002,1.100000
2026-05-19-10-30-43,3.590000,14.990000,25.870001,-38.099998,-8.000000,78.800003,1.100000
2026-05-19-10-30-43,3.620000,15.010000,25.840000,-37.400002,-9.400000,79.000000,1.100000
2026-05-19-10-30-43,3.640000,15.060000,25.830000,-38.599998,-7.900000,78.900002,1.100000
2026-05-19-10-30-43,3.670000,15.130000,25.830000,-39.400002,-6.500000,79.000000,1.100000
2026-05-19-10-30-44,3.700000,15.170000,25.820000,-40.500000,-7.800000,80.099998,1.100000
2026-05-19-10-30-44,3.730000,15.210000,25.799999,-41.599998,-9.100000,80.699997,1.100000
2026-05-19-10-30-44,3.760000,15.230000,25.780001,-42.299999,-9.800000,80.599998,1.100000
2026-05-19-10-30-44,3.780000,15.260000,25.770000,-42.099998,-10.300000,79.699997,1.100000
2026-05-19-10-30-44,3.810000,15.310000,25.780001,-40.900002,-8.800000,77.800003,1.100000
2026-05-19-10-30-45,3.840000,15.390000,25.799999,-40.500000,-6.800000,76.099998,1.100000
2026-05-19-10-30-45,3.880000,15.480000,25.809999,-41.200001,-6.300000,75.400002,1.100000
2026-05-19-10-30-45,3.910000,15.550000,25.799999,-42.200001,-8.100000,76.300003,1.100000
2026-05-19-10-30-45,3.940000,15.600000,25.790001,-43.099998,-10.200000,76.599998,1.100000
2026-05-19-10-30-46,3.970000,15.650000,25.780001,-43.400002,-11.700000,76.300003,1.100000
2026-05-19-10-30-46,4.000000,15.690000,25.760000,-43.299999,-12.900000,75.300003,1.100000
2026-05-19-10-30-46,4.020000,15.730000,25.740000,-43.099998,-13.700000,73.199997,1.100000
2026-05-19-10-30-46,4.030000,15.780000,25.740000,-41.299999,-12.200000,66.000000,1.100000
2026-05-19-10-30-47,4.070000,15.790000,25.760000,-37.299999,-10.700000,60.099998,1.100000
2026-05-19-10-30-47,4.110000,15.780000,25.730000,-34.900002,-9.400000,56.099998,1.100000
2026-05-19-10-30-47,4.140000,15.790000,25.680000,-31.799999,-6.900000,50.000000,1.100000
2026-05-19-10-30-48,4.150000,15.860000,25.650000,-29.600000,-4.500000,44.500000,1.100000
2026-05-19-10-30-48,4.090000,15.890000,25.639999,-33.099998,-10.600000,41.200001,1.100000
2026-05-19-10-30-48,3.970000,15.830000,25.629999,-35.299999,-16.100000,39.099998,1.100000
2026-05-19-10-30-49,3.840000,15.720000,25.620001,-32.400002,-17.799999,32.900002,1.100000
2026-05-19-10-30-49,3.770000,15.690000,25.570000,-31.000000,-13.300000,28.200001,1.100000
2026-05-19-10-30-49,3.730000,15.700000,25.549999,-30.100000,-9.300000,23.000000,1.100000
2026-05-19-10-30-50,3.660000,15.730000,25.510000,-30.500000,-9.600000,20.299999,1.100000
2026-05-19-10-30-50,3.580000,15.780000,25.480000,-33.200001,-12.300000,20.000000,1.100000
2026-05-19-10-30-51,3.550000,15.740000,25.490000,-30.000000,-13.200000,17.500000,1.100000
2026-05-19-10-30-51,3.530000,15.700000,25.480000,-26.700001,-12.900000,14.500000,1.100000
2026-05-19-10-30-51,3.490000,15.740000,25.420000,-24.600000,-11.800000,11.400000,1.100000
2026-05-19-10-30-52,3.460000,15.790000,25.410000,-24.100000,-9.000000,8.000000,1.100000
2026-05-19-10-30-52,3.430000,15.830000,25.420000,-22.500000,-6.800000,3.500000,1.100000
2026-05-19-10-30-52,3.400000,15.830000,25.400000,-20.400000,-6.200000,1.200000,1.100000
2026-05-19-10-30-52,3.370000,15.850000,25.389999,-18.100000,-5.300000,-0.200000,1.100000
2026-05-19-10-30-53,3.370000,15.840000,25.370001,-15.500000,-5.700000,-2.400000,1.100000
2026-05-19-10-30-53,3.350000,15.860000,25.360001,-13.800000,-5.900000,-3.000000,1.100000
2026-05-19-10-30-53,3.330000,15.890000,25.360001,-11.400000,-5.600000,-3.500000,1.100000
2026-05-19-10-30-54,3.370000,15.920000,25.370001,-11.000000,-0.800000,-4.800000,1.100000
2026-05-19-10-30-54,3.450000,15.920000,25.389999,-11.100000,3.900000,-4.900000,1.100000
2026-05-19-10-30-54,3.550000,15.920000,25.389999,-11.300000,7.100000,-2.700000,1.100000
2026-05-19-10-30-55,3.690000,15.920000,25.379999,-13.100000,2.600000,-0.400000,1.100000
2026-05-19-10-30-55,3.860000,15.910000,25.370001,-15.600000,-4.200000,2.500000,1.100000
2026-05-19-10-30-55,4.090000,15.880000,25.370001,-20.100000,-6.900000,2.600000,1.100000
2026-05-19-10-30-56,4.330000,15.900000,25.400000,-25.400000,-8.300000,2.100000,1.100000
2026-05-19-10-30-56,4.490000,15.920000,25.450001,-28.299999,-15.400000,-6.300000,1.100000
2026-05-19-10-30-56,4.580000,15.930000,25.469999,-24.799999,-22.000000,-18.799999,1.100000
2026-05-19-10-30-56,4.660000,15.910000,25.480000,-15.700000,-27.299999,-36.299999,1.100000
2026-05-19-10-30-57,4.740000,15.860000,25.510000,-11.100000,-27.100000,-45.599998,1.100000
2026-05-19-10-30-57,4.810000,15.790000,25.549999,-9.700000,-26.299999,-51.099998,1.100000
2026-05-19-10-30-57,4.870000,15.720000,25.600000,-11.700000,-25.799999,-54.799999,1.100000
2026-05-19-10-30-57,4.930000,15.640000,25.650000,-14.800000,-26.900000,-55.900002,1.100000
2026-05-19-10-30-58,4.970000,15.560000,25.700001,-18.299999,-28.200001,-56.400002,1.100000
2026-05-19-10-30-58,5.010000,15.460000,25.760000,-22.200001,-28.299999,-56.799999,1.100000
2026-05-19-10-30-58,5.050000,15.370000,25.820000,-25.400000,-26.900000,-57.599998,1.100000
2026-05-19-10-30-58,5.100000,15.280000,25.879999,-29.900000,-24.799999,-58.700001,1.100000
2026-05-19-10-30-58,5.140000,15.180000,25.940001,-32.299999,-25.600000,-61.299999,1.100000
2026-05-19-10-30-59,5.170000,15.100000,25.969999,-27.799999,-32.799999,-72.400002,1.100000
2026-05-19-10-30-59,5.190000,15.020000,26.000000,-16.700001,-40.000000,-89.000000,1.100000
2026-05-19-10-30-59,5.210000,14.950000,26.030001,-0.400000,-43.099998,-110.199997,1.100000
2026-05-19-10-30-59,5.220000,14.880000,26.070000,19.700001,-39.299999,-137.600006,1.100000
2026-05-19-10-31-00,5.210000,14.820000,26.120001,30.500000,-31.400000,-155.800003,1.100000
2026-05-19-10-31-00,5.150000,14.770000,26.180000,32.299999,-25.200001,-166.100006,1.100000
2026-05-19-10-31-00,5.060000,14.730000,26.219999,30.100000,-21.799999,-172.500000,1.100000
2026-05-19-10-31-00,4.950000,14.700000,26.260000,25.100000,-19.900000,-177.600006,1.100000
2026-05-19-10-31-00,4.840000,14.690000,26.280001,21.400000,-20.500000,179.000000,1.100000
2026-05-19-10-31-01,4.740000,14.680000,26.299999,17.100000,-23.400000,175.800003,1.100000
2026-05-19-10-31-01,4.640000,14.690000,26.330000,12.500000,-26.700001,173.500000,1.100000
2026-05-19-10-31-01,4.540000,14.730000,26.379999,8.300000,-29.000000,172.300003,1.100000
2026-05-19-10-31-01,4.430000,14.760000,26.440001,4.700000,-30.400000,170.399994,1.100000
2026-05-19-10-31-01,4.330000,14.790000,26.469999,7.000000,-31.600000,158.300003,1.100000
2026-05-19-10-31-02,4.250000,14.800000,26.500000,12.900000,-30.500000,144.100006,1.100000
2026-05-19-10-31-02,4.180000,14.830000,26.530001,19.200001,-26.600000,127.500000,1.100000
2026-05-19-10-31-02,4.120000,14.870000,26.570000,20.600000,-22.400000,118.099998,1.100000
2026-05-19-10-31-02,4.080000,14.920000,26.590000,19.400000,-20.600000,112.599998,1.100000
2026-05-19-10-31-03,4.010000,14.950000,26.629999,15.000000,-19.000000,108.099998,1.100000
2026-05-19-10-31-03,4.020000,15.020000,26.620001,8.500000,-17.100000,104.699997,1.100000
2026-05-19-10-31-03,3.990000,15.060000,26.629999,2.600000,-14.900000,101.800003,1.100000
2026-05-19-10-31-03,3.960000,15.100000,26.620001,-2.200000,-12.700000,98.699997,1.100000
2026-05-19-10-31-03,3.940000,15.130000,26.610001,-5.300000,-10.800000,95.699997,1.100000
2026-05-19-10-31-04,3.920000,15.150000,26.580000,-7.200000,-9.000000,92.599998,1.100000
2026-05-19-10-31-04,3.920000,15.160000,26.549999,-8.000000,-7.200000,89.500000,1.100000
2026-05-19-10-31-04,3.930000,15.180000,26.530001,-8.000000,-5.200000,87.000000,1.100000
2026-05-19-10-31-04,3.930000,15.200000,26.510000,-8.100000,-3.400000,84.800003,1.100000
2026-05-19-10-31-05,3.930000,15.220000,26.490000,-8.800000,-1.900000,82.599998,1.100000
2026-05-19-10-31-05,3.930000,15.240000,26.469999,-9.900000,-1.100000,80.400002,1.100000
2026-05-19-10-31-05,3.940000,15.260000,26.450001,-10.900000,-0.500000,78.699997,1.100000
2026-05-19-10-31-05,3.950000,15.280000,26.420000,-11.800000,0.300000,77.400002,1.100000
2026-05-19-10-31-05,3.940000,15.300000,26.379999,-13.400000,1.100000,76.400002,1.100000
2026-05-19-10-31-06,3.940000,15.310000,26.330000,-15.200000,1.500000,75.699997,1.100000
2026-05-19-10-31-06,3.960000,15.310000,26.280001,-16.000000,1.200000,74.699997,1.100000
2026-05-19-10-31-06,3.990000,15.280000,26.240000,-15.100000,0.200000,74.400002,1.100000
2026-05-19-10-31-06,4.040000,15.270000,26.230000,-13.400000,1.200000,74.800003,1.100000
2026-05-19-10-31-07,4.050000,15.300000,26.209999,-13.400000,3.900000,72.800003,1.100000
2026-05-19-10-31-07,4.040000,15.320000,26.170000,-13.800000,3.500000,72.300003,1.100000
2026-05-19-10-31-07,4.030000,15.330000,26.150000,-14.200000,2.900000,71.800003,1.100000
2026-05-19-10-31-08,4.080000,15.330000,26.170000,-11.000000,1.700000,71.800003,1.100000
2026-05-19-10-31-08,4.110000,15.330000,26.190001,-9.800000,1.800000,71.500000,1.100000
2026-05-19-10-31-09,4.120000,15.330000,26.180000,-9.700000,1.300000,70.900002,1.100000
2026-05-19-10-31-09,4.130000,15.350000,26.200001,-9.200000,2.400000,71.400002,1.100000
2026-05-19-10-31-09,4.140000,15.380000,26.209999,-9.600000,2.700000,70.099998,1.100000
2026-05-19-10-31-10,4.170000,15.400000,26.190001,-8.800000,2.400000,71.099998,1.100000
2026-05-19-10-31-10,4.220000,15.410000,26.190001,-8.800000,5.000000,71.699997,1.100000
2026-05-19-10-31-10,4.230000,15.490000,26.190001,-16.100000,8.400000,74.400002,1.100000
2026-05-19-10-31-11,4.260000,15.620000,26.190001,-20.000000,7.400000,79.000000,1.100000
2026-05-19-10-31-11,4.290000,15.810000,26.190001,-23.100000,4.100000,84.400002,1.100000
2026-05-19-10-31-12,4.310000,16.000000,26.139999,-26.900000,1.500000,87.300003,1.100000
2026-05-19-10-31-12,4.300000,16.129999,26.100000,-27.700001,-5.200000,88.000000,1.100000
2026-05-19-10-31-12,4.250000,16.290001,26.120001,-22.000000,-11.600000,70.599998,1.100000
2026-05-19-10-31-13,4.270000,16.420000,26.160000,-20.400000,-14.100000,64.800003,1.100000
