time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-14-57-41,5.160000,-0.570000,3.220000,5.300000,-5.400000,107.900002,1.100000
2026-05-19-14-57-41,5.120000,-0.470000,3.230000,6.600000,-5.800000,106.300003,1.100000
2026-05-19-14-57-41,5.110000,-0.370000,3.240000,6.800000,-6.800000,109.000000,1.100000
2026-05-19-14-57-41,5.100000,-0.260000,3.260000,3.500000,-9.200000,119.300003,1.100000
2026-05-19-14-57-41,5.090000,-0.150000,3.290000,2.500000,-8.900000,129.500000,1.100000
2026-05-19-14-57-42,5.070000,0.010000,3.330000,-0.300000,-5.700000,138.899994,1.100000
2026-05-19-14-57-42,5.060000,0.060000,3.310000,-4.500000,-4.900000,140.600006,1.100000
2026-05-19-14-57-42,5.060000,0.100000,3.250000,-5.600000,-2.900000,142.300003,1.100000
2026-05-19-14-57-43,5.050000,0.120000,3.190000,-3.700000,0.100000,143.199997,1.100000
2026-05-19-14-57-43,5.050000,0.140000,3.160000,-0.300000,2.600000,143.100006,1.100000
2026-05-19-14-57-43,5.030000,0.170000,3.130000,3.200000,5.000000,143.300003,1.100000
2026-05-19-14-57-43,4.980000,0.230000,3.100000,5.500000,8.400000,144.000000,1.100000
2026-05-19-14-57-44,4.900000,0.310000,3.080000,6.700000,9.200000,145.300003,1.100000
2026-05-19-14-57-44,4.830000,0.390000,3.050000,7.800000,7.600000,147.300003,1.100000
2026-05-19-14-57-44,4.740000,0.460000,3.020000,8.000000,3.300000,149.000000,1.100000
2026-05-19-14-57-44,4.650000,0.530000,3.000000,6.700000,-1.000000,150.600006,1.100000
2026-05-19-14-57-44,4.550000,0.600000,3.000000,4.400000,-4.000000,151.800003,1.100000
2026-05-19-14-57-45,4.450000,0.670000,3.000000,2.900000,-6.100000,152.899994,1.100000
2026-05-19-14-57-45,4.360000,0.730000,3.020000,2.300000,-8.100000,153.899994,1.100000
2026-05-19-14-57-45,4.260000,0.790000,3.040000,2.400000,-9.000000,155.000000,1.100000
2026-05-19-14-57-45,4.180000,0.840000,3.050000,2.300000,-10.400000,155.399994,1.100000
2026-05-19-14-57-46,4.130000,0.870000,3.060000,2.600000,-12.100000,154.899994,1.100000
2026-05-19-14-57-46,4.080000,0.890000,3.070000,3.600000,-12.400000,154.199997,1.100000
2026-05-19-14-57-46,4.040000,0.910000,3.090000,5.700000,-11.000000,151.600006,1.100000
2026-05-19-14-57-46,3.990000,0.910000,3.100000,8.400000,-8.900000,141.500000,1.100000
2026-05-19-14-57-46,3.950000,0.920000,3.110000,8.600000,-7.300000,136.899994,1.100000
2026-05-19-14-57-47,3.930000,0.930000,3.130000,6.800000,-5.400000,133.899994,1.100000
2026-05-19-14-57-47,3.900000,0.930000,3.140000,3.600000,-3.300000,130.899994,1.100000
2026-05-19-14-57-47,3.880000,0.930000,3.140000,0.700000,-1.700000,128.800003,1.100000
2026-05-19-14-57-47,3.860000,0.930000,3.100000,-1.700000,1.400000,128.399994,1.100000
2026-05-19-14-57-48,3.850000,0.930000,3.030000,-2.600000,5.300000,129.100006,1.100000
2026-05-19-14-57-48,3.840000,0.930000,2.980000,-1.900000,8.400000,129.500000,1.100000
2026-05-19-14-57-48,3.830000,0.940000,2.950000,-0.300000,9.800000,130.100006,1.100000
2026-05-19-14-57-48,3.790000,0.990000,2.920000,1.900000,12.900000,131.000000,1.100000
2026-05-19-14-57-49,3.740000,1.060000,2.880000,3.300000,13.800000,131.500000,1.100000
2026-05-19-14-57-49,3.680000,1.130000,2.850000,4.500000,12.300000,131.800003,1.100000
2026-05-19-14-57-49,3.630000,1.210000,2.810000,5.400000,8.200000,132.000000,1.100000
2026-05-19-14-57-49,3.580000,1.300000,2.780000,5.900000,4.400000,132.399994,1.100000
2026-05-19-14-57-50,3.480000,1.490000,2.770000,3.500000,-2.800000,134.300003,1.100000
2026-05-19-14-57-50,3.420000,1.570000,2.770000,2.800000,-4.800000,130.199997,1.100000
2026-05-19-14-57-50,3.420000,1.690000,2.790000,5.700000,-6.200000,123.400002,1.100000
2026-05-19-14-57-50,3.370000,1.790000,2.810000,6.300000,-6.300000,120.000000,1.100000
2026-05-19-14-57-51,3.330000,1.890000,2.830000,3.800000,-6.600000,119.300003,1.100000
2026-05-19-14-57-51,3.310000,1.990000,2.850000,-0.400000,-6.500000,126.699997,1.100000
2026-05-19-14-57-51,3.300000,2.080000,2.860000,-3.100000,-8.900000,137.699997,1.100000
2026-05-19-14-57-51,3.280000,2.160000,2.890000,-2.800000,-7.800000,146.899994,1.100000
2026-05-19-14-57-52,3.090000,2.410000,2.920000,16.299999,2.100000,151.899994,1.100000
2026-05-19-14-57-52,3.000000,2.460000,2.850000,19.500000,3.800000,154.300003,1.100000
2026-05-19-14-57-52,2.950000,2.490000,2.790000,19.600000,3.900000,156.199997,1.100000
2026-05-19-14-57-53,2.880000,2.530000,2.740000,18.600000,1.800000,157.300003,1.100000
2026-05-19-14-57-53,2.810000,2.580000,2.710000,16.500000,-1.900000,157.800003,1.100000
2026-05-19-14-57-53,2.730000,2.630000,2.680000,14.800000,-6.100000,157.600006,1.100000
2026-05-19-14-57-54,2.590000,2.710000,2.580000,8.700000,-10.000000,159.399994,1.100000
2026-05-19-14-57-54,2.510000,2.740000,2.520000,6.700000,-10.800000,160.199997,1.100000
2026-05-19-14-57-54,2.440000,2.770000,2.470000,5.800000,-12.000000,160.800003,1.100000
2026-05-19-14-57-54,2.370000,2.810000,2.450000,5.600000,-14.200000,160.199997,1.100000
2026-05-19-14-57-54,2.300000,2.850000,2.440000,6.200000,-16.500000,159.300003,1.100000
2026-05-19-14-57-55,2.230000,2.900000,2.450000,7.200000,-18.500000,158.000000,1.100000
2026-05-19-14-57-55,2.160000,2.950000,2.470000,8.100000,-19.200001,157.399994,1.100000
2026-05-19-14-57-55,2.080000,3.000000,2.500000,8.500000,-18.500000,157.000000,1.100000
2026-05-19-14-57-55,2.010000,3.060000,2.530000,7.000000,-18.200001,160.899994,1.100000
2026-05-19-14-57-55,1.950000,3.110000,2.550000,4.800000,-19.500000,169.300003,1.100000
2026-05-19-14-57-56,1.880000,3.170000,2.590000,8.300000,-17.000000,171.800003,1.100000
2026-05-19-14-57-56,1.800000,3.200000,2.590000,16.500000,-15.700000,171.199997,1.100000
2026-05-19-14-57-56,3.210000,2.570000,1.100000,-13.300000,171.399994,0.000000,18.600000
2026-05-19-14-57-56,1.640000,3.220000,2.520000,19.900000,-11.600000,171.800003,1.100000
2026-05-19-14-57-57,1.560000,3.230000,2.490000,20.600000,-10.900000,171.800003,1.100000
2026-05-19-14-57-57,1.490000,3.260000,2.480000,20.600000,-11.500000,170.699997,1.100000
2026-05-19-14-57-57,1.410000,3.270000,2.460000,21.000000,-14.800000,168.300003,1.100000
2026-05-19-14-57-57,1.320000,3.290000,2.420000,18.000000,-18.100000,167.800003,1.100000
2026-05-19-14-57-57,1.240000,3.300000,2.370000,15.700000,-18.400000,168.300003,1.100000
2026-05-19-14-57-58,1.160000,3.320000,2.320000,13.700000,-18.799999,168.899994,1.100000
2026-05-19-14-57-58,1.080000,3.340000,2.270000,12.300000,-19.400000,169.600006,1.100000
2026-05-19-14-57-58,1.000000,3.350000,2.230000,12.100000,-20.700001,169.300003,1.100000
2026-05-19-14-57-58,0.920000,3.370000,2.220000,12.800000,-22.700001,167.699997,1.100000
2026-05-19-14-57-59,0.880000,3.380000,2.210000,11.400000,-24.799999,165.100006,1.100000
2026-05-19-14-57-59,0.840000,3.380000,2.180000,6.900000,-27.900000,163.699997,1.100000
2026-05-19-14-57-59,0.800000,3.380000,2.120000,3.700000,-28.600000,163.899994,1.100000
2026-05-19-14-57-59,0.750000,3.390000,2.050000,2.600000,-25.799999,164.899994,1.100000
2026-05-19-14-57-59,0.720000,3.390000,2.010000,2.800000,-22.600000,165.199997,1.100000
2026-05-19-14-58-00,0.680000,3.390000,1.990000,3.900000,-18.200001,165.500000,1.100000
2026-05-19-14-58-00,0.620000,3.410000,1.990000,5.400000,-11.800000,168.100006,1.100000
2026-05-19-14-58-00,0.500000,3.420000,2.000000,6.700000,-7.200000,169.300003,1.100000
2026-05-19-14-58-00,0.400000,3.460000,2.020000,8.100000,-6.500000,170.199997,1.100000
2026-05-19-14-58-01,0.290000,3.470000,2.020000,9.300000,-8.300000,170.600006,1.100000
2026-05-19-14-58-01,0.180000,3.500000,2.030000,10.100000,-11.400000,170.899994,1.100000
2026-05-19-14-58-01,0.070000,3.510000,2.050000,10.600000,-13.100000,171.100006,1.100000
2026-05-19-14-58-01,-0.030000,3.540000,2.070000,11.400000,-13.600000,171.199997,1.100000
2026-05-19-14-58-01,-0.140000,3.560000,2.100000,11.200000,-13.400000,171.300003,1.100000
2026-05-19-14-58-02,-0.240000,3.580000,2.130000,10.600000,-12.700000,171.100006,1.100000
2026-05-19-14-58-02,-0.340000,3.610000,2.160000,10.100000,-11.800000,170.600006,1.100000
2026-05-19-14-58-02,-0.440000,3.630000,2.190000,11.400000,-9.100000,167.899994,1.100000
2026-05-19-14-58-02,-0.540000,3.660000,2.220000,12.300000,-2.200000,166.899994,1.100000
2026-05-19-14-58-02,-0.630000,3.700000,2.230000,11.900000,-0.800000,166.300003,1.100000
2026-05-19-14-58-03,-0.720000,3.740000,2.240000,10.700000,-0.700000,165.600006,1.100000
2026-05-19-14-58-03,-0.820000,3.770000,2.240000,10.000000,-0.900000,164.399994,1.100000
2026-05-19-14-58-03,-0.920000,3.810000,2.240000,9.700000,-1.600000,162.800003,1.100000
2026-05-19-14-58-03,-1.010000,3.850000,2.250000,10.900000,-2.200000,161.800003,1.100000
2026-05-19-14-58-04,-1.090000,3.900000,2.260000,10.400000,-2.800000,161.399994,1.100000
2026-05-19-14-58-04,-1.260000,4.000000,2.300000,6.500000,14.300000,161.800003,1.100000
2026-05-19-14-58-04,-1.330000,4.060000,2.280000,4.800000,20.299999,161.500000,1.100000
2026-05-19-14-58-04,-1.400000,4.100000,2.260000,4.600000,20.799999,160.899994,1.100000
2026-05-19-14-58-05,-1.480000,4.150000,2.220000,4.400000,19.299999,160.500000,1.100000
2026-05-19-14-58-05,-1.560000,4.210000,2.190000,4.600000,16.299999,160.300003,1.100000
2026-05-19-14-58-05,-1.650000,4.270000,2.160000,5.300000,12.400000,160.300003,1.100000
2026-05-19-14-58-05,-1.730000,4.330000,2.140000,5.300000,8.900000,160.199997,1.100000
2026-05-19-14-58-05,-1.800000,4.390000,2.120000,5.300000,-2.900000,159.699997,1.100000
2026-05-19-14-58-06,-1.870000,4.440000,2.120000,5.700000,-7.100000,159.600006,1.100000
2026-05-19-14-58-06,-1.950000,4.500000,2.120000,5.900000,-9.400000,159.699997,1.100000
2026-05-19-14-58-06,-2.020000,4.560000,2.140000,5.900000,-10.100000,160.000000,1.100000
2026-05-19-14-58-06,-2.100000,4.620000,2.160000,5.800000,-10.100000,160.399994,1.100000
2026-05-19-14-58-07,-2.170000,4.690000,2.180000,4.600000,-9.700000,164.199997,1.100000
2026-05-19-14-58-07,-2.240000,4.750000,2.200000,2.800000,-11.000000,173.100006,1.100000
2026-05-19-14-58-07,-2.310000,4.810000,2.220000,3.100000,-9.800000,-179.800003,1.100000
2026-05-19-14-58-07,-2.400000,4.840000,2.250000,4.900000,-7.200000,-178.000000,1.100000
2026-05-19-14-58-07,-2.490000,4.870000,2.280000,6.500000,-5.500000,-177.800003,1.100000
2026-05-19-14-58-08,-2.590000,4.890000,2.300000,7.900000,-3.700000,-178.300003,1.100000
2026-05-19-14-58-08,-2.690000,4.910000,2.310000,9.300000,-2.500000,-179.199997,1.100000
2026-05-19-14-58-08,-2.790000,4.950000,2.320000,10.500000,-2.200000,180.000000,1.100000
2026-05-19-14-58-08,-2.920000,4.990000,2.330000,11.000000,-2.800000,-178.800003,1.100000
2026-05-19-14-58-09,-3.020000,5.030000,2.340000,8.300000,-5.500000,-169.600006,1.100000
2026-05-19-14-58-09,-3.120000,5.060000,2.350000,8.500000,-6.400000,-164.100006,1.100000
2026-05-19-14-58-09,-3.230000,5.070000,2.370000,9.500000,-6.400000,-163.199997,1.100000
2026-05-19-14-58-09,-3.340000,5.070000,2.390000,10.400000,-5.600000,-164.100006,1.100000
2026-05-19-14-58-10,-3.460000,5.070000,2.400000,11.400000,-5.900000,-165.800003,1.100000
2026-05-19-14-58-10,-3.570000,5.080000,2.420000,12.100000,-5.900000,-167.199997,1.100000
2026-05-19-14-58-10,-3.660000,5.080000,2.430000,11.900000,-7.400000,-170.300003,1.100000
2026-05-19-14-58-10,-3.720000,5.080000,2.440000,9.900000,-8.500000,-173.800003,1.100000
2026-05-19-14-58-10,-3.790000,5.060000,2.450000,4.000000,-8.800000,-172.800003,1.100000
2026-05-19-14-58-11,-3.840000,5.070000,2.460000,-5.000000,-9.200000,-164.399994,1.100000
2026-05-19-14-58-11,-3.890000,5.070000,2.470000,-7.800000,-7.500000,-161.199997,1.100000
2026-05-19-14-58-11,-3.900000,5.060000,2.460000,-6.300000,-9.800000,-164.199997,1.100000
2026-05-19-14-58-11,-3.920000,5.050000,2.470000,-0.900000,-9.600000,-167.399994,1.100000
2026-05-19-14-58-12,-3.920000,5.040000,2.500000,-0.400000,-6.200000,-169.600006,1.100000
2026-05-19-14-58-12,-3.920000,5.030000,2.510000,3.200000,-4.700000,-172.699997,1.100000
2026-05-19-14-58-12,-3.920000,5.030000,2.500000,7.200000,-3.200000,-174.600006,1.100000
2026-05-19-14-58-12,-3.920000,5.020000,2.500000,10.600000,-1.900000,-177.000000,1.100000
2026-05-19-14-58-13,-3.920000,5.010000,2.490000,11.800000,-1.000000,-179.300003,1.100000
2026-05-19-14-58-13,-3.920000,5.000000,2.450000,11.300000,-0.100000,179.699997,1.100000
2026-05-19-14-58-13,-3.910000,4.970000,2.370000,10.600000,1.400000,-178.899994,1.100000
2026-05-19-14-58-13,-3.920000,4.950000,2.280000,9.800000,3.500000,-176.399994,1.100000
2026-05-19-14-58-14,-3.690000,4.960000,2.260000,9.000000,5.800000,-174.100006,1.100000
2026-05-19-14-58-14,-3.660000,4.940000,2.180000,8.100000,6.900000,-173.199997,1.100000
2026-05-19-14-58-14,-3.670000,4.930000,2.110000,7.500000,7.100000,-173.500000,1.100000
2026-05-19-14-58-14,-3.670000,4.910000,2.060000,7.300000,6.800000,-174.399994,1.100000
2026-05-19-14-58-14,-3.670000,4.890000,2.010000,7.600000,6.000000,-176.199997,1.100000
2026-05-19-14-58-15,-3.670000,4.870000,1.970000,8.100000,5.100000,-177.899994,1.100000
2026-05-19-14-58-15,-3.670000,4.850000,1.920000,9.200000,4.300000,-179.600006,1.100000
2026-05-19-14-58-15,-3.660000,4.830000,1.840000,10.000000,4.300000,-179.100006,1.100000
2026-05-19-14-58-15,-3.650000,4.810000,1.750000,9.700000,5.100000,-177.899994,1.100000
2026-05-19-14-58-16,-3.650000,4.790000,1.690000,9.300000,6.000000,-177.000000,1.100000
2026-05-19-14-58-16,-3.640000,4.780000,1.640000,8.800000,6.800000,-176.600006,1.100000
2026-05-19-14-58-16,-3.630000,4.760000,1.600000,8.200000,7.300000,-176.600006,1.100000
2026-05-19-14-58-16,-3.620000,4.740000,1.560000,7.800000,7.400000,-177.000000,1.100000
2026-05-19-14-58-16,-3.620000,4.730000,1.530000,8.100000,8.300000,-176.800003,1.100000
2026-05-19-14-58-17,-3.670000,4.720000,1.500000,10.000000,10.800000,-176.300003,1.100000
2026-05-19-14-58-17,-3.740000,4.720000,1.460000,12.000000,12.200000,-176.199997,1.100000
2026-05-19-14-58-17,-3.830000,4.710000,1.410000,13.600000,10.600000,-176.399994,1.100000
2026-05-19-14-58-17,-3.930000,4.720000,1.370000,14.300000,6.100000,-177.199997,1.100000
2026-05-19-14-58-18,-4.000000,4.720000,1.340000,13.900000,1.100000,-178.699997,1.100000
2026-05-19-14-58-18,-4.050000,4.710000,1.310000,12.100000,-5.100000,179.399994,1.100000
2026-05-19-14-58-18,-4.100000,4.700000,1.290000,9.900000,-8.000000,176.500000,1.100000
2026-05-19-14-58-18,-4.180000,4.710000,1.300000,10.400000,-7.800000,173.399994,1.100000
2026-05-19-14-58-18,-4.270000,4.720000,1.320000,10.700000,-6.800000,172.800003,1.100000
2026-05-19-14-58-19,-4.380000,4.740000,1.340000,10.600000,-4.600000,173.899994,1.100000
2026-05-19-14-58-19,-4.480000,4.760000,1.380000,10.300000,-3.200000,175.399994,1.100000
2026-05-19-14-58-19,-4.590000,4.780000,1.390000,10.300000,-3.000000,177.199997,1.100000
2026-05-19-14-58-19,-4.700000,4.800000,1.400000,10.400000,-3.600000,178.500000,1.100000
2026-05-19-14-58-20,-4.810000,4.810000,1.400000,10.100000,-4.300000,179.500000,1.100000
2026-05-19-14-58-20,-4.920000,4.820000,1.420000,9.300000,-4.500000,-179.500000,1.100000
2026-05-19-14-58-20,-5.030000,4.830000,1.430000,8.500000,-5.100000,-178.100006,1.100000
2026-05-19-14-58-20,-5.170000,4.830000,1.460000,8.400000,-5.600000,-176.699997,1.100000
2026-05-19-14-58-20,-5.290000,4.860000,1.460000,8.100000,-5.600000,-175.500000,1.100000
2026-05-19-14-58-21,-5.410000,4.870000,1.480000,8.100000,-5.500000,-174.800003,1.100000
2026-05-19-14-58-21,-5.530000,4.880000,1.500000,7.800000,-5.800000,-174.600006,1.100000
2026-05-19-14-58-21,-5.640000,4.870000,1.510000,7.600000,-6.300000,-174.399994,1.100000
2026-05-19-14-58-21,-5.750000,4.880000,1.530000,7.600000,-6.300000,-174.300003,1.100000
2026-05-19-14-58-22,-5.870000,4.890000,1.550000,8.100000,-6.200000,-174.000000,1.100000
2026-05-19-14-58-22,-5.980000,4.900000,1.570000,8.500000,-6.500000,-172.199997,1.100000
2026-05-19-14-58-22,-6.090000,4.910000,1.580000,8.400000,-6.800000,-169.600006,1.100000
2026-05-19-14-58-22,-6.210000,4.910000,1.600000,8.100000,-6.600000,-167.000000,1.100000
2026-05-19-14-58-22,-6.310000,4.910000,1.620000,7.700000,-6.600000,-165.300003,1.100000
2026-05-19-14-58-23,-6.420000,4.890000,1.640000,8.200000,-6.400000,-163.899994,1.100000
2026-05-19-14-58-23,-6.520000,4.880000,1.660000,8.700000,-6.300000,-161.899994,1.100000
2026-05-19-14-58-23,-6.630000,4.860000,1.680000,9.300000,-6.400000,-160.000000,1.100000
2026-05-19-14-58-23,-6.740000,4.840000,1.690000,10.300000,-6.400000,-158.800003,1.100000
2026-05-19-14-58-23,-6.850000,4.820000,1.710000,11.600000,-6.300000,-157.699997,1.100000
2026-05-19-14-58-24,-6.960000,4.790000,1.730000,12.500000,-6.500000,-156.399994,1.100000
2026-05-19-14-58-24,-7.080000,4.760000,1.750000,12.700000,-6.500000,-154.899994,1.100000
2026-05-19-14-58-24,-7.200000,4.730000,1.770000,13.100000,-7.200000,-154.300003,1.100000
2026-05-19-14-58-24,-7.300000,4.700000,1.780000,13.300000,-8.300000,-154.800003,1.100000
2026-05-19-14-58-25,-7.380000,4.670000,1.790000,12.200000,-10.400000,-156.600006,1.100000
2026-05-19-14-58-25,-7.440000,4.640000,1.800000,8.400000,-11.000000,-158.500000,1.100000
2026-05-19-14-58-25,-7.520000,4.600000,1.830000,6.200000,-9.700000,-158.899994,1.100000
2026-05-19-14-58-25,-7.620000,4.560000,1.860000,7.600000,-7.800000,-159.500000,1.100000
2026-05-19-14-58-25,-7.710000,4.540000,1.880000,10.400000,-6.000000,-156.800003,1.100000
2026-05-19-14-58-26,-7.820000,4.520000,1.900000,11.700000,-6.600000,-149.899994,1.100000
2026-05-19-14-58-26,-7.920000,4.480000,1.920000,12.800000,-6.400000,-147.500000,1.100000
2026-05-19-14-58-26,-8.020000,4.440000,1.940000,13.600000,-6.900000,-147.500000,1.100000
2026-05-19-14-58-26,-8.080000,4.410000,1.950000,13.000000,-8.400000,-149.199997,1.100000
2026-05-19-14-58-26,-8.120000,4.380000,1.950000,12.200000,-9.800000,-151.800003,1.100000
2026-05-19-14-58-27,-8.160000,4.360000,1.960000,13.500000,-9.800000,-156.100006,1.100000
2026-05-19-14-58-27,-8.240000,4.330000,1.980000,15.300000,-7.300000,-159.300003,1.100000
2026-05-19-14-58-27,-8.340000,4.300000,2.010000,16.700001,-5.300000,-161.100006,1.100000
2026-05-19-14-58-27,-8.460000,4.270000,2.030000,16.799999,-3.500000,-161.800003,1.100000
2026-05-19-14-58-28,-8.580000,4.240000,2.050000,16.200001,-3.200000,-162.100006,1.100000
2026-05-19-14-58-28,-8.700000,4.230000,2.060000,15.900000,-3.800000,-162.699997,1.100000
2026-05-19-14-58-28,-8.820000,4.210000,2.070000,15.600000,-4.800000,-163.399994,1.100000
2026-05-19-14-58-28,-8.900000,4.200000,2.080000,14.400000,-6.400000,-165.000000,1.100000
2026-05-19-14-58-29,-8.950000,4.190000,2.080000,11.300000,-8.300000,-168.399994,1.100000
2026-05-19-14-58-29,-8.980000,4.170000,2.080000,9.000000,-8.600000,-171.600006,1.100000
2026-05-19-14-58-29,-9.000000,4.160000,2.050000,8.300000,-7.600000,-172.800003,1.100000
2026-05-19-14-58-29,-9.020000,4.150000,1.970000,7.000000,-4.100000,-171.500000,1.100000
2026-05-19-14-58-30,-9.050000,4.130000,1.890000,7.000000,-0.600000,-170.600006,1.100000
2026-05-19-14-58-30,-9.060000,4.120000,1.800000,7.300000,2.200000,-169.100006,1.100000
2026-05-19-14-58-30,-9.060000,4.110000,1.710000,7.700000,5.100000,-167.399994,1.100000
2026-05-19-14-58-30,-9.070000,4.090000,1.640000,8.300000,7.700000,-165.500000,1.100000
2026-05-19-14-58-31,-9.250000,4.040000,1.540000,12.100000,12.700000,-159.800003,1.100000
2026-05-19-14-58-31,-9.350000,4.010000,1.480000,14.100000,10.200000,-158.899994,1.100000
2026-05-19-14-58-31,-9.460000,3.970000,1.430000,15.100000,4.500000,-158.800003,1.100000
2026-05-19-14-58-31,-9.540000,3.940000,1.400000,14.200000,-2.800000,-160.100006,1.100000
2026-05-19-14-58-32,-9.600000,3.910000,1.370000,12.500000,-9.200000,-161.800003,1.100000
2026-05-19-14-58-32,-9.640000,3.890000,1.350000,10.800000,-13.200000,-163.500000,1.100000
2026-05-19-14-58-32,-9.670000,3.870000,1.350000,9.800000,-14.400000,-165.300003,1.100000
2026-05-19-14-58-32,-9.700000,3.860000,1.350000,9.500000,-13.400000,-166.899994,1.100000
2026-05-19-14-58-32,-9.730000,3.850000,1.350000,10.600000,-10.800000,-167.800003,1.100000
2026-05-19-14-58-33,-9.790000,3.840000,1.370000,12.800000,-6.500000,-167.800003,1.100000
2026-05-19-14-58-33,-9.870000,3.830000,1.390000,14.700000,-2.600000,-167.500000,1.100000
2026-05-19-14-58-33,-9.970000,3.820000,1.400000,15.300000,-0.500000,-166.699997,1.100000
2026-05-19-14-58-33,-10.040000,3.820000,1.400000,14.100000,-0.600000,-166.399994,1.100000
2026-05-19-14-58-34,-10.090000,3.810000,1.400000,12.000000,-2.000000,-166.699997,1.100000
2026-05-19-14-58-34,-10.130000,3.810000,1.390000,9.700000,-3.600000,-167.199997,1.100000
2026-05-19-14-58-34,-10.160000,3.800000,1.390000,7.800000,-5.000000,-167.800003,1.100000
2026-05-19-14-58-34,-10.180000,3.790000,1.390000,6.700000,-5.400000,-168.399994,1.100000
2026-05-19-14-58-34,-10.210000,3.790000,1.400000,6.200000,5.100000,-167.600006,1.100000
2026-05-19-14-58-35,-10.240000,3.790000,1.420000,5.900000,14.400000,-166.600006,1.100000
2026-05-19-14-58-35,-10.260000,3.790000,1.420000,5.900000,17.799999,-166.100006,1.100000
2026-05-19-14-58-35,-10.270000,3.790000,1.410000,6.100000,17.500000,-166.300003,1.100000
2026-05-19-14-58-35,-10.270000,3.790000,1.410000,6.700000,16.200001,-166.500000,1.100000
2026-05-19-14-58-36,-10.290000,3.780000,1.420000,7.700000,28.000000,-164.699997,1.100000
2026-05-19-14-58-36,-10.330000,3.770000,1.430000,10.200000,47.700001,-160.300003,1.100000
2026-05-19-14-58-36,-10.370000,3.770000,1.430000,23.500000,72.599998,-145.000000,1.100000
2026-05-19-14-58-36,-10.360000,3.790000,1.420000,46.400002,80.800003,-122.099998,1.100000
2026-05-19-14-58-36,-10.270000,3.820000,1.410000,33.400002,79.900002,-136.699997,1.200000
2026-05-19-14-58-37,-10.150000,3.840000,1.420000,16.000000,72.199997,-156.000000,1.200000
2026-05-19-14-58-37,-10.310000,3.830000,1.390000,7.600000,47.099998,-169.000000,1.200000
2026-05-19-14-58-37,-10.260000,3.830000,1.360000,7.900000,22.799999,-173.300003,1.200000
2026-05-19-14-58-38,-10.230000,3.820000,1.320000,8.700000,10.800000,-175.000000,1.200000
2026-05-19-14-58-38,-10.220000,3.810000,1.290000,9.300000,0.200000,-176.399994,1.200000
2026-05-19-14-58-38,-10.210000,3.810000,1.270000,9.500000,-7.400000,-177.300003,1.200000
2026-05-19-14-58-38,-10.200000,3.800000,1.250000,9.100000,-12.400000,-177.899994,1.200000
2026-05-19-14-58-39,-10.190000,3.800000,1.240000,8.500000,-14.300000,-177.899994,1.200000
2026-05-19-14-58-39,-10.180000,3.790000,1.230000,7.800000,-14.200000,-177.699997,1.200000
2026-05-19-14-58-39,-10.170000,3.790000,1.230000,7.200000,-12.700000,-177.500000,1.200000
2026-05-19-14-58-39,-10.150000,3.770000,1.230000,7.300000,-8.400000,177.699997,1.200000
2026-05-19-14-58-39,-10.150000,3.740000,1.240000,8.700000,-1.600000,160.300003,1.200000
2026-05-19-14-58-40,-10.150000,3.720000,1.250000,7.600000,4.600000,142.899994,1.200000
2026-05-19-14-58-40,-10.160000,3.710000,1.250000,3.200000,8.900000,126.800003,1.200000
2026-05-19-14-58-40,-10.150000,3.710000,1.240000,-0.700000,9.100000,120.800003,1.200000
2026-05-19-14-58-40,-10.130000,3.710000,1.220000,-3.900000,8.000000,117.199997,1.200000
2026-05-19-14-58-40,-10.120000,3.710000,1.210000,-5.600000,6.500000,115.500000,1.200000
2026-05-19-14-58-41,-10.100000,3.710000,1.200000,-6.100000,4.600000,115.099998,1.200000
2026-05-19-14-58-41,-10.080000,3.720000,1.180000,-5.300000,3.100000,117.400002,1.200000
2026-05-19-14-58-41,-10.050000,3.750000,1.180000,-4.500000,4.400000,133.699997,1.200000
2026-05-19-14-58-41,-10.020000,3.780000,1.180000,-2.600000,6.400000,156.600006,1.200000
2026-05-19-14-58-42,-10.020000,3.830000,1.180000,0.900000,6.300000,-179.000000,1.200000
2026-05-19-14-58-42,-10.040000,3.870000,1.170000,4.000000,5.400000,-157.000000,1.200000
2026-05-19-14-58-42,-10.070000,3.900000,1.160000,6.200000,3.100000,-134.699997,1.200000
2026-05-19-14-58-42,-10.110000,3.900000,1.160000,7.600000,-1.100000,-110.199997,1.200000
2026-05-19-14-58-42,-10.120000,3.890000,1.140000,6.900000,-4.100000,-99.699997,1.200000
2026-05-19-14-58-43,-10.130000,3.880000,1.130000,6.000000,-6.800000,-93.000000,1.200000
2026-05-19-14-58-43,-10.130000,3.860000,1.120000,5.900000,-8.900000,-89.199997,1.200000
2026-05-19-14-58-43,-10.120000,3.850000,1.110000,6.800000,-11.100000,-86.699997,1.200000
2026-05-19-14-58-43,-10.120000,3.840000,1.100000,7.800000,-12.600000,-86.000000,1.200000
2026-05-19-14-58-44,-10.100000,3.830000,1.090000,8.800000,-13.900000,-86.300003,1.200000
2026-05-19-14-58-44,-10.090000,3.820000,1.080000,9.700000,-15.000000,-87.500000,1.200000
2026-05-19-14-58-44,-10.070000,3.810000,1.070000,10.100000,-15.600000,-88.800003,1.200000
2026-05-19-14-58-44,3.790000,1.060000,1.200000,-16.900000,-81.599998,0.000000,8.500000
2026-05-19-14-58-44,-10.090000,3.760000,1.070000,3.100000,-18.500000,-62.500000,1.200000
